"","suiteid","gname","Ts","qry","qps","qsucc","qtotalTime","qtimeouts","qunkexcep","qfailed","dstype"
"777",300,"dbp16orgnt","GraphDB","sparql1",2.25042025920503,83,36882,0,0,0,"org"
"778",300,"dbp16orgnt","GraphDB","sparql0",0.235593724231936,84,356546,0,0,0,"org"
"779",300,"dbp16orgnt","GraphDB","sparql19",157.009345794393,84,535,0,0,0,"org"
"780",300,"dbp16orgnt","GraphDB","sparql18",26.8199233716475,84,3132,0,0,0,"org"
"781",300,"dbp16orgnt","GraphDB","sparql17",302.919708029197,83,274,0,0,0,"org"
"782",300,"dbp16orgnt","GraphDB","sparql16",18.0296200901481,84,4659,0,0,0,"org"
"783",300,"dbp16orgnt","GraphDB","sparql15",364.035087719298,83,228,0,0,0,"org"
"784",300,"dbp16orgnt","GraphDB","sparql14",207.920792079208,84,404,0,0,0,"org"
"785",300,"dbp16orgnt","GraphDB","sparql13",0.842544484342715,84,99698,0,0,0,"org"
"786",300,"dbp16orgnt","GraphDB","sparql12",0.369225294156899,83,224795,0,0,0,"org"
"787",300,"dbp16orgnt","GraphDB","sparql11",171.079429735234,84,491,0,0,0,"org"
"788",300,"dbp16orgnt","GraphDB","sparql10",325.490196078431,83,255,0,0,0,"org"
"789",300,"dbp16orgnt","GraphDB","sparql23",295.373665480427,83,281,0,0,0,"org"
"790",300,"dbp16orgnt","GraphDB","sparql22",0.169989657255793,83,488265,0,0,0,"org"
"791",300,"dbp16orgnt","GraphDB","sparql21",195.754716981132,83,424,0,0,0,"org"
"792",300,"dbp16orgnt","GraphDB","sparql20",122.418879056047,83,678,0,0,0,"org"
"793",301,"dbp16orgnt","Virtuoso","sparql9",12.6806313246991,1218,96052,0,0,0,"org"
"794",301,"dbp16orgnt","Virtuoso","sparql8",305.165496489468,1217,3988,0,0,0,"org"
"795",301,"dbp16orgnt","Virtuoso","sparql7",40.3364684064114,1218,30196,0,0,0,"org"
"796",301,"dbp16orgnt","Virtuoso","sparql6",235.761332816738,1217,5162,0,0,0,"org"
"797",301,"dbp16orgnt","Virtuoso","sparql5",70.9786539134492,1217,17146,0,0,0,"org"
"798",301,"dbp16orgnt","Virtuoso","sparql4",333.973128598848,1218,3647,0,0,0,"org"
"799",301,"dbp16orgnt","Virtuoso","sparql3",9.67349953538611,1218,125911,0,0,0,"org"
"800",301,"dbp16orgnt","Virtuoso","sparql2",0.67722853819914,1217,1797030,0,0,0,"org"
"801",301,"dbp16orgnt","Virtuoso","sparql1",4.04344881617911,1218,301228,0,0,0,"org"
"802",301,"dbp16orgnt","Virtuoso","sparql0",5.83985002421284,1218,208567,0,0,0,"org"
"803",301,"dbp16orgnt","Virtuoso","sparql19",171.985314882801,1218,7082,0,0,0,"org"
"804",301,"dbp16orgnt","Virtuoso","sparql18",28.8830922456723,1218,42170,0,0,0,"org"
"805",301,"dbp16orgnt","Virtuoso","sparql17",336.559734513274,1217,3616,0,0,0,"org"
"806",301,"dbp16orgnt","Virtuoso","sparql16",10.3422802265452,1218,117769,0,0,0,"org"
"807",301,"dbp16orgnt","Virtuoso","sparql15",440.187929165161,1218,2767,0,0,0,"org"
"808",301,"dbp16orgnt","Virtuoso","sparql14",216.687422166874,1218,5621,0,0,0,"org"
"809",301,"dbp16orgnt","Virtuoso","sparql13",2.6586166026023,1218,458133,0,0,0,"org"
"810",301,"dbp16orgnt","Virtuoso","sparql12",4.09335678800986,1217,297311,0,0,0,"org"
"811",301,"dbp16orgnt","Virtuoso","sparql11",390.509778775248,1218,3119,0,0,0,"org"
"812",301,"dbp16orgnt","Virtuoso","sparql10",413.945578231293,1217,2940,0,0,0,"org"
"813",301,"dbp16orgnt","Virtuoso","sparql23",382.177596485723,1218,3187,0,0,0,"org"
"814",301,"dbp16orgnt","Virtuoso","sparql22",131.363244176014,1218,9272,0,0,0,"org"
"815",301,"dbp16orgnt","Virtuoso","sparql21",178.88089293582,1218,6809,0,0,0,"org"
"816",301,"dbp16orgnt","Virtuoso","sparql20",70.5514365152919,1218,17264,0,0,0,"org"
"817",302,"dbp16orgnt","hdt","sparql9",0.467783237928058,97,207361,0,0,0,"org"
"818",302,"dbp16orgnt","hdt","sparql8",265.027322404372,97,366,0,0,0,"org"
"819",302,"dbp16orgnt","hdt","sparql7",64.6666666666667,97,1500,0,0,0,"org"
"820",302,"dbp16orgnt","hdt","sparql6",179.62962962963,97,540,0,0,0,"org"
"821",302,"dbp16orgnt","hdt","sparql5",59.1824283099451,97,1639,0,0,0,"org"
"822",302,"dbp16orgnt","hdt","sparql4",300.613496932515,98,326,0,0,0,"org"
"823",302,"dbp16orgnt","hdt","sparql3",0.672015360351094,98,145830,0,0,0,"org"
"824",302,"dbp16orgnt","hdt","sparql2",0.038870666872374,97,2495455,0,0,0,"org"
"825",302,"dbp16orgnt","hdt","sparql1",0.891986831699557,97,108746,0,0,0,"org"
"826",302,"dbp16orgnt","hdt","sparql0",0.255781844187097,98,383139,0,0,0,"org"
"827",302,"dbp16orgnt","hdt","sparql19",21.2443095599393,98,4613,0,0,0,"org"
"828",302,"dbp16orgnt","hdt","sparql18",29.9602568022012,98,3271,0,0,0,"org"
"829",302,"dbp16orgnt","hdt","sparql17",272.47191011236,97,356,0,0,0,"org"
"830",302,"dbp16orgnt","hdt","sparql16",8.40768702814001,98,11656,0,0,0,"org"
"831",302,"dbp16orgnt","hdt","sparql15",283.625730994152,97,342,0,0,0,"org"
"832",302,"dbp16orgnt","hdt","sparql14",193.675889328063,98,506,0,0,0,"org"
"833",302,"dbp16orgnt","hdt","sparql13",2.46392115452306,98,39774,0,0,0,"org"
"834",302,"dbp16orgnt","hdt","sparql12",0.540772580042704,97,179373,0,0,0,"org"
"835",302,"dbp16orgnt","hdt","sparql11",44.6672743846855,98,2194,0,0,0,"org"
"836",302,"dbp16orgnt","hdt","sparql10",267.955801104972,97,362,0,0,0,"org"
"837",302,"dbp16orgnt","hdt","sparql23",263.440860215054,98,372,0,0,0,"org"
"838",302,"dbp16orgnt","hdt","sparql22",100.719424460432,98,973,0,0,0,"org"
"839",302,"dbp16orgnt","hdt","sparql21",178.308823529412,97,544,0,0,0,"org"
"840",302,"dbp16orgnt","hdt","sparql20",188.461538461538,98,520,0,0,0,"org"
